deviceid,company_name,totalLocations
903162,TRANSPORTES ARTICO SAS,527
903237,TRANSPORTES ARTICO SAS,684
903331,TRANSPORTES ARTICO SAS,1447
904455,TRANSPORTES ARTICO SAS,419
151783,CONEXION DIGITAL EXPRESS SAS,225
152249,CONEXION DIGITAL EXPRESS SAS,243
152282,CONEXION DIGITAL EXPRESS SAS,333
152299,CONEXION DIGITAL EXPRESS SAS,143
152301,CONEXION DIGITAL EXPRESS SAS,330
152302,CONEXION DIGITAL EXPRESS SAS,126
152303,CONEXION DIGITAL EXPRESS SAS,203
152306,CONEXION DIGITAL EXPRESS SAS,226
152307,CONEXION DIGITAL EXPRESS SAS,276
152589,CONEXION DIGITAL EXPRESS SAS,0
152591,CONEXION DIGITAL EXPRESS SAS,284
152621,CONEXION DIGITAL EXPRESS SAS,319
161017,CONEXION DIGITAL EXPRESS SAS,290
170695,CONEXION DIGITAL EXPRESS SAS,500
170701,CONEXION DIGITAL EXPRESS SAS,252
170739,CONEXION DIGITAL EXPRESS SAS,171
181574,CONEXION DIGITAL EXPRESS SAS,283
181580,CONEXION DIGITAL EXPRESS SAS,120
701772,CONEXION DIGITAL EXPRESS SAS,273
701773,CONEXION DIGITAL EXPRESS SAS,207
701774,CONEXION DIGITAL EXPRESS SAS,248
701889,CONEXION DIGITAL EXPRESS SAS,209
701890,CONEXION DIGITAL EXPRESS SAS,597
152063,Manuel Alirio Jaramillo Giraldo,74
152625,Manuel Alirio Jaramillo Giraldo,115
170336,Manuel Alirio Jaramillo Giraldo,15
171855,Manuel Alirio Jaramillo Giraldo,43
171991,Manuel Alirio Jaramillo Giraldo,78
172160,Manuel Alirio Jaramillo Giraldo,25
172815,Manuel Alirio Jaramillo Giraldo,62
180175,Manuel Alirio Jaramillo Giraldo,70
180654,Manuel Alirio Jaramillo Giraldo,9
701948,Manuel Alirio Jaramillo Giraldo,56
152191,Alejandro Monsalve,78
152094,Inocencio Garcia Sanchez,96
152217,Oscar Dario Cruz Perez,80
152216,Sergio Enrique Caro Varela,109
30423,Hernan Jaramillo Ortiz,23
171264,Hernan Jaramillo Ortiz,27
140036,EMPRESA SOCIAL DEL ESTADO HOSPITAL MENTAL,291
200235,EMPRESA SOCIAL DEL ESTADO HOSPITAL MENTAL,293
250046,EMPRESA SOCIAL DEL ESTADO HOSPITAL MENTAL,290
250047,EMPRESA SOCIAL DEL ESTADO HOSPITAL MENTAL,290
261110,EMPRESA SOCIAL DEL ESTADO HOSPITAL MENTAL,290
152224,Mauricio Montoya Arenas,59
152259,Robinson Giraldo Salazar,4
172157,Robinson Giraldo Salazar,5
411004,Daniel Alejandro Piedrahita Zapata,245
152221,Gustavo Alberto Llanos Olivares,13
152260,Luisa Fernanda Bedoya Osorio,6
152292,Fabio Cesar Betancur Cataño,7
702186,Fabio Cesar Betancur Cataño,51
152275,Arturo De  Jesus  Castañeda Gomez,50
151751,CORDIMUDANZAS,6
170126,CORDIMUDANZAS,0
171354,CORDIMUDANZAS,24
172154,CORDIMUDANZAS,75
152359,Juan Alfredo Sanchez,5
172774,Dany Alexander Betancur,88
152343,German Ul Mosquera,44
152267,Simon Alonso Torres,9
152268,Juan Fernando Tamayo Echeverri,25
180142,POLLO ANDINO  SA,677
180490,POLLO ANDINO  SA,598
181315,POLLO ANDINO  SA,296
400218,POLLO ANDINO  SA,289
400233,POLLO ANDINO  SA,891
400305,POLLO ANDINO  SA,1051
400327,POLLO ANDINO  SA,307
400382,POLLO ANDINO  SA,289
400390,POLLO ANDINO  SA,1162
400392,POLLO ANDINO  SA,1096
400393,POLLO ANDINO  SA,657
400439,POLLO ANDINO  SA,641
400442,POLLO ANDINO  SA,1610
400444,POLLO ANDINO  SA,1269
400456,POLLO ANDINO  SA,2095
400457,POLLO ANDINO  SA,1016
400458,POLLO ANDINO  SA,3000
400465,POLLO ANDINO  SA,0
400467,POLLO ANDINO  SA,1164
400468,POLLO ANDINO  SA,1006
400471,POLLO ANDINO  SA,893
400476,POLLO ANDINO  SA,1189
400477,POLLO ANDINO  SA,474
400478,POLLO ANDINO  SA,729
400479,POLLO ANDINO  SA,1041
400480,POLLO ANDINO  SA,1076
400518,POLLO ANDINO  SA,871
400519,POLLO ANDINO  SA,698
400520,POLLO ANDINO  SA,383
400521,POLLO ANDINO  SA,1159
401043,POLLO ANDINO  SA,1324
410065,POLLO ANDINO  SA,664
410391,POLLO ANDINO  SA,359
490038,POLLO ANDINO  SA,1160
490129,POLLO ANDINO  SA,296
601737,POLLO ANDINO  SA,289
601992,POLLO ANDINO  SA,809
602588,POLLO ANDINO  SA,513
603257,POLLO ANDINO  SA,0
702243,POLLO ANDINO  SA,0
901971,POLLO ANDINO  SA,0
903338,POLLO ANDINO  SA,615
903541,POLLO ANDINO  SA,1306
903729,POLLO ANDINO  SA,559
903820,POLLO ANDINO  SA,672
904167,POLLO ANDINO  SA,290
904533,POLLO ANDINO  SA,379
150365,TRANSPORTES V & C S.A.S,50
170581,TRANSPORTES V & C S.A.S,2
181266,TRANSPORTES V & C S.A.S,94
152320,NEURODINAMIA SA,148
172889,NEURODINAMIA SA,647
152340,Nicolas de Jesus Noreña Garzon,1
152349,Oscar Fernando Castrillón,70
152390,ECOPOSITIVA SAS ESP,348
152391,ECOPOSITIVA SAS ESP,475
152394,ECOPOSITIVA SAS ESP,391
152395,ECOPOSITIVA SAS ESP,44
152398,ECOPOSITIVA SAS ESP,309
152401,ECOPOSITIVA SAS ESP,289
152413,ECOPOSITIVA SAS ESP,28
152417,ECOPOSITIVA SAS ESP,452
170579,ECOPOSITIVA SAS ESP,399
170676,ECOPOSITIVA SAS ESP,406
170842,ECOPOSITIVA SAS ESP,485
172068,ECOPOSITIVA SAS ESP,394
161075,Beatriz Elena Luna Quintero,27
181856,Beatriz Elena Luna Quintero,289
903340,Beatriz Elena Luna Quintero,898
31122,PILOT PUBLICIDAD SAS,3
200217,PROMED QUIRURGICOS EU,289
201192,PROMED QUIRURGICOS EU,291
152375,PASTELPAN LAS ENVINADAS DE BUENOS AIRES S.A.S,390
152376,PASTELPAN LAS ENVINADAS DE BUENOS AIRES S.A.S,475
152377,PASTELPAN LAS ENVINADAS DE BUENOS AIRES S.A.S,343
152378,PASTELPAN LAS ENVINADAS DE BUENOS AIRES S.A.S,284
170683,PASTELPAN LAS ENVINADAS DE BUENOS AIRES S.A.S,302
171294,PASTELPAN LAS ENVINADAS DE BUENOS AIRES S.A.S,322
180194,GRUPO COMERCIAL TOLIMENSE SAS,986
200192,HEALTHY MEDICAL CENTER SAS,318
210025,HEALTHY MEDICAL CENTER SAS,313
152182,Nelson Alberto Quiroga Forero,32
152382,Nelson Alberto Quiroga Forero,14
152555,Nelson Alberto Quiroga Forero,62
152557,Nelson Alberto Quiroga Forero,1
152396,CONGELADOS AGRICOLAS SA CONGELAGRO SA,101
152408,CONGELADOS AGRICOLAS SA CONGELAGRO SA,48
152411,CONGELADOS AGRICOLAS SA CONGELAGRO SA,185
171769,CONGELADOS AGRICOLAS SA CONGELAGRO SA,89
171840,CONGELADOS AGRICOLAS SA CONGELAGRO SA,120
171916,CONGELADOS AGRICOLAS SA CONGELAGRO SA,85
171917,CONGELADOS AGRICOLAS SA CONGELAGRO SA,45
171924,CONGELADOS AGRICOLAS SA CONGELAGRO SA,127
172305,CONGELADOS AGRICOLAS SA CONGELAGRO SA,5
172347,CONGELADOS AGRICOLAS SA CONGELAGRO SA,111
701662,CONGELADOS AGRICOLAS SA CONGELAGRO SA,115
701673,CONGELADOS AGRICOLAS SA CONGELAGRO SA,109
701711,CONGELADOS AGRICOLAS SA CONGELAGRO SA,119
701712,CONGELADOS AGRICOLAS SA CONGELAGRO SA,112
171829,Ronald Belisario Ortiz Mena,56
172275,Ronald Belisario Ortiz Mena,54
701941,Ronald Belisario Ortiz Mena,92
151598,Jhon Alexander Martinez Moncada,73
151610,Jaime Nicolas Uribe Mazo,195
171295,Jaime Nicolas Uribe Mazo,33
150377,Jose Gerardo Agudelo Rengifo,91
151143,Ariel Montilla Daza,85
171823,Ariel Montilla Daza,65
172215,Ariel Montilla Daza,38
172055,Nicolas Alfredo Guzman Betancur,0
152492,Mauricio Nuvan Castaño,354
161325,ATLAS COPCO COLOMBIA LTDA,3
161365,ATLAS COPCO COLOMBIA LTDA,372
161366,ATLAS COPCO COLOMBIA LTDA,0
161369,ATLAS COPCO COLOMBIA LTDA,4
161376,ATLAS COPCO COLOMBIA LTDA,3
161379,ATLAS COPCO COLOMBIA LTDA,3
161380,ATLAS COPCO COLOMBIA LTDA,612
161381,ATLAS COPCO COLOMBIA LTDA,3
161382,ATLAS COPCO COLOMBIA LTDA,6
161411,ATLAS COPCO COLOMBIA LTDA,0
161414,ATLAS COPCO COLOMBIA LTDA,3
180118,ATLAS COPCO COLOMBIA LTDA,0
180122,ATLAS COPCO COLOMBIA LTDA,2389
180795,ATLAS COPCO COLOMBIA LTDA,107
180815,ATLAS COPCO COLOMBIA LTDA,37
181446,ATLAS COPCO COLOMBIA LTDA,0
181777,ATLAS COPCO COLOMBIA LTDA,5
181778,ATLAS COPCO COLOMBIA LTDA,0
500286,ATLAS COPCO COLOMBIA LTDA,6
500288,ATLAS COPCO COLOMBIA LTDA,2
500289,ATLAS COPCO COLOMBIA LTDA,2
500296,ATLAS COPCO COLOMBIA LTDA,2
500297,ATLAS COPCO COLOMBIA LTDA,5
500298,ATLAS COPCO COLOMBIA LTDA,2
500301,ATLAS COPCO COLOMBIA LTDA,179
500302,ATLAS COPCO COLOMBIA LTDA,2
500304,ATLAS COPCO COLOMBIA LTDA,34
500308,ATLAS COPCO COLOMBIA LTDA,3
500309,ATLAS COPCO COLOMBIA LTDA,2
500310,ATLAS COPCO COLOMBIA LTDA,25
500311,ATLAS COPCO COLOMBIA LTDA,289
500312,ATLAS COPCO COLOMBIA LTDA,289
500313,ATLAS COPCO COLOMBIA LTDA,290
601192,ATLAS COPCO COLOMBIA LTDA,5
601193,ATLAS COPCO COLOMBIA LTDA,276
603740,ATLAS COPCO COLOMBIA LTDA,83
701850,ATLAS COPCO COLOMBIA LTDA,51
901609,ATLAS COPCO COLOMBIA LTDA,4
902000,ATLAS COPCO COLOMBIA LTDA,4
903260,ATLAS COPCO COLOMBIA LTDA,4
903261,ATLAS COPCO COLOMBIA LTDA,4
903262,ATLAS COPCO COLOMBIA LTDA,106
903268,ATLAS COPCO COLOMBIA LTDA,70
903269,ATLAS COPCO COLOMBIA LTDA,67
903270,ATLAS COPCO COLOMBIA LTDA,124
903272,ATLAS COPCO COLOMBIA LTDA,141
903423,ATLAS COPCO COLOMBIA LTDA,0
904068,ATLAS COPCO COLOMBIA LTDA,2
904070,ATLAS COPCO COLOMBIA LTDA,2
905006,ATLAS COPCO COLOMBIA LTDA,610
905035,ATLAS COPCO COLOMBIA LTDA,2
903131,QUICK HELP SAS,605
903560,QUICK HELP SAS,771
904540,QUICK HELP SAS,204
152491,CARROCERIAS PANAMERICANA S.A.S.,1456
151734,Carlos Andres Molina Peña,121
152510,Denis Astris Escobar,36
152506,Lily Yojana Ortiz Naranjo,101
171443,Lily Yojana Ortiz Naranjo,2
200271,EL CORTESANO S.A.,552
200275,EL CORTESANO S.A.,530
200276,EL CORTESANO S.A.,559
200277,EL CORTESANO S.A.,534
200278,EL CORTESANO S.A.,301
200252,EMPRESA SOCIAL DEL ESTADO VIDA SINU,301
200253,EMPRESA SOCIAL DEL ESTADO VIDA SINU,307
200254,EMPRESA SOCIAL DEL ESTADO VIDA SINU,312
200255,EMPRESA SOCIAL DEL ESTADO VIDA SINU,291
200256,EMPRESA SOCIAL DEL ESTADO VIDA SINU,301
200257,EMPRESA SOCIAL DEL ESTADO VIDA SINU,291
200258,EMPRESA SOCIAL DEL ESTADO VIDA SINU,289
200259,EMPRESA SOCIAL DEL ESTADO VIDA SINU,299
200260,EMPRESA SOCIAL DEL ESTADO VIDA SINU,293
200261,EMPRESA SOCIAL DEL ESTADO VIDA SINU,289
200262,EMPRESA SOCIAL DEL ESTADO VIDA SINU,291
200263,EMPRESA SOCIAL DEL ESTADO VIDA SINU,297
200264,EMPRESA SOCIAL DEL ESTADO VIDA SINU,297
200265,EMPRESA SOCIAL DEL ESTADO VIDA SINU,0
210011,EMPRESA SOCIAL DEL ESTADO VIDA SINU,291
210012,EMPRESA SOCIAL DEL ESTADO VIDA SINU,293
152526,SICTE SAS,26
152535,Jose Noel Tapiero Rodriguez,12
161049,Leidy Jhoana Oviedo Burbano,1088
152498,Ruben Dario Yepes Florez,25
152537,Ruben Dario Yepes Florez,100
170181,Ruben Dario Yepes Florez,63
170447,Ruben Dario Yepes Florez,20
152499,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,155
152500,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,0
152501,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,205
152504,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,236
152520,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,252
152522,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,209
170047,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,189
170259,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,211
170511,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,243
170566,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,250
170576,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,304
170577,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,241
170578,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,234
170751,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,236
170793,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,236
170818,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,240
170820,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,247
170840,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,177
170889,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,243
170890,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,201
170892,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,191
170896,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,171
171007,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,240
171218,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,205
171219,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,0
171563,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,211
171704,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,255
172390,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,237
172829,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,248
172926,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,206
172928,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,5
172929,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,102
172930,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,1138
172931,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,498
172932,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,271
180940,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,211
181251,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,241
181343,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,258
181344,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,209
400219,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,187
400599,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,387
701209,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,161
701210,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,95
701318,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,71
701340,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,102
701357,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,4
701358,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,5
701359,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,172
701360,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,48
701371,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,4
701372,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,0
701373,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,4
701374,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,417
701376,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,107
701377,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,42
701381,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,21
701384,TRANSPORTES AVICOLAS NACIONALES DE COLOMBIA SAS,24
